state,district,stage,sex,date,students
Selangor,Klang,primary,female,1/1/2017,43540
Selangor,Klang,primary,female,1/1/2018,43964
Selangor,Klang,primary,female,1/1/2019,45062
Selangor,Klang,primary,female,1/1/2020,45362
Selangor,Klang,primary,female,1/1/2021,46036
Selangor,Klang,primary,female,1/1/2022,46100
Selangor,Klang,primary,male,1/1/2017,46088
Selangor,Klang,primary,male,1/1/2018,46546
Selangor,Klang,primary,male,1/1/2019,47372
Selangor,Klang,primary,male,1/1/2020,47647
Selangor,Klang,primary,male,1/1/2021,48038
Selangor,Klang,primary,male,1/1/2022,48049
Selangor,Klang,secondary,both,1/1/2017,63973
Selangor,Klang,secondary,both,1/1/2018,60208
Selangor,Klang,secondary,both,1/1/2019,59900
Selangor,Klang,secondary,both,1/1/2020,60293
Selangor,Klang,secondary,both,1/1/2021,61449
Selangor,Klang,secondary,both,1/1/2022,61658
Selangor,Klang,secondary,female,1/1/2017,32523
Selangor,Klang,secondary,female,1/1/2018,30408
Selangor,Klang,secondary,female,1/1/2019,30097
Selangor,Klang,secondary,female,1/1/2020,30225
Selangor,Klang,secondary,female,1/1/2021,30444
Selangor,Klang,secondary,female,1/1/2022,30312
Selangor,Klang,secondary,male,1/1/2017,31450
Selangor,Klang,secondary,male,1/1/2018,29800
Selangor,Klang,secondary,male,1/1/2019,29803
Selangor,Klang,secondary,male,1/1/2020,30068
Selangor,Klang,secondary,male,1/1/2021,31005
Selangor,Klang,secondary,male,1/1/2022,31346
Selangor,Klang,post_secondary,both,1/1/2018,2410
Selangor,Klang,post_secondary,both,1/1/2019,2375
Selangor,Klang,post_secondary,both,1/1/2020,1254
Selangor,Klang,post_secondary,both,1/1/2021,1108
Selangor,Klang,post_secondary,both,1/1/2022,1300
Selangor,Klang,post_secondary,female,1/1/2018,1400
Selangor,Klang,post_secondary,female,1/1/2019,1364
Selangor,Klang,post_secondary,female,1/1/2020,651
Selangor,Klang,post_secondary,female,1/1/2021,623
Selangor,Klang,post_secondary,female,1/1/2022,723
Selangor,Klang,post_secondary,male,1/1/2018,1010
Selangor,Klang,post_secondary,male,1/1/2019,1011
Selangor,Klang,post_secondary,male,1/1/2020,603
Selangor,Klang,post_secondary,male,1/1/2021,485
Selangor,Klang,post_secondary,male,1/1/2022,577
Selangor,Kuala Langat,primary,both,1/1/2017,26387
Selangor,Kuala Langat,primary,both,1/1/2018,26834
Selangor,Kuala Langat,primary,both,1/1/2019,27590
Selangor,Kuala Langat,primary,both,1/1/2020,28285
Selangor,Kuala Langat,primary,both,1/1/2021,29134
Selangor,Kuala Langat,primary,both,1/1/2022,29980
Selangor,Kuala Langat,primary,female,1/1/2017,12868
Selangor,Kuala Langat,primary,female,1/1/2018,13192
Selangor,Kuala Langat,primary,female,1/1/2019,13519
Selangor,Kuala Langat,primary,female,1/1/2020,13863
Selangor,Kuala Langat,primary,female,1/1/2021,14256
Selangor,Kuala Langat,primary,female,1/1/2022,14677
Selangor,Kuala Langat,primary,male,1/1/2017,13519
Selangor,Kuala Langat,primary,male,1/1/2018,13642
Selangor,Kuala Langat,primary,male,1/1/2019,14071
Selangor,Kuala Langat,primary,male,1/1/2020,14422
Selangor,Kuala Langat,primary,male,1/1/2021,14878
Selangor,Kuala Langat,primary,male,1/1/2022,15303
Selangor,Kuala Langat,secondary,both,1/1/2017,20897
Selangor,Kuala Langat,secondary,both,1/1/2018,19454
Selangor,Kuala Langat,secondary,both,1/1/2019,19630
Selangor,Kuala Langat,secondary,both,1/1/2020,19693
Selangor,Kuala Langat,secondary,both,1/1/2021,20310
Selangor,Kuala Langat,secondary,both,1/1/2022,21756
Selangor,Kuala Langat,secondary,female,1/1/2017,10755
Selangor,Kuala Langat,secondary,female,1/1/2018,9859
Selangor,Kuala Langat,secondary,female,1/1/2019,9982
Selangor,Kuala Langat,secondary,female,1/1/2020,9980
Selangor,Kuala Langat,secondary,female,1/1/2021,10245
Selangor,Kuala Langat,secondary,female,1/1/2022,10821
Selangor,Kuala Langat,secondary,male,1/1/2017,10142
Selangor,Kuala Langat,secondary,male,1/1/2018,9595
Selangor,Kuala Langat,secondary,male,1/1/2019,9648
Selangor,Kuala Langat,secondary,male,1/1/2020,9713
Selangor,Kuala Langat,secondary,male,1/1/2021,10065
Selangor,Kuala Langat,secondary,male,1/1/2022,10935
Selangor,Kuala Langat,post_secondary,both,1/1/2018,1177
Selangor,Kuala Langat,post_secondary,both,1/1/2019,1113
Selangor,Kuala Langat,post_secondary,both,1/1/2020,697
Selangor,Kuala Langat,post_secondary,both,1/1/2021,600
Selangor,Kuala Langat,post_secondary,both,1/1/2022,650
Selangor,Kuala Langat,post_secondary,female,1/1/2018,761
Selangor,Kuala Langat,post_secondary,female,1/1/2019,735
Selangor,Kuala Langat,post_secondary,female,1/1/2020,442
Selangor,Kuala Langat,post_secondary,female,1/1/2021,396
Selangor,Kuala Langat,post_secondary,female,1/1/2022,448
Selangor,Kuala Langat,post_secondary,male,1/1/2018,416
Selangor,Kuala Langat,post_secondary,male,1/1/2019,378
Selangor,Kuala Langat,post_secondary,male,1/1/2020,255
Selangor,Kuala Langat,post_secondary,male,1/1/2021,204
Selangor,Kuala Langat,post_secondary,male,1/1/2022,202
Selangor,Kuala Selangor,primary,both,1/1/2017,27743
Selangor,Kuala Selangor,primary,both,1/1/2018,27859
Selangor,Kuala Selangor,primary,both,1/1/2019,28385
Selangor,Kuala Selangor,primary,both,1/1/2020,28760
Selangor,Kuala Selangor,primary,both,1/1/2021,29790
Selangor,Kuala Selangor,primary,both,1/1/2022,30639
Selangor,Kuala Selangor,primary,female,1/1/2017,13375
Selangor,Kuala Selangor,primary,female,1/1/2018,13436
Selangor,Kuala Selangor,primary,female,1/1/2019,13635
Selangor,Kuala Selangor,primary,female,1/1/2020,13860
Selangor,Kuala Selangor,primary,female,1/1/2021,14390
Selangor,Kuala Selangor,primary,female,1/1/2022,14826
Selangor,Kuala Selangor,primary,male,1/1/2017,14368
Selangor,Kuala Selangor,primary,male,1/1/2018,14423
Selangor,Kuala Selangor,primary,male,1/1/2019,14750
Selangor,Kuala Selangor,primary,male,1/1/2020,14900
Selangor,Kuala Selangor,primary,male,1/1/2021,15400
Selangor,Kuala Selangor,primary,male,1/1/2022,15813
Selangor,Kuala Selangor,secondary,both,1/1/2017,22161
Selangor,Kuala Selangor,secondary,both,1/1/2018,20667
Selangor,Kuala Selangor,secondary,both,1/1/2019,20676
Selangor,Kuala Selangor,secondary,both,1/1/2020,20883
Selangor,Kuala Selangor,secondary,both,1/1/2021,21523
Selangor,Kuala Selangor,secondary,both,1/1/2022,22153
Selangor,Kuala Selangor,secondary,female,1/1/2017,11428
Selangor,Kuala Selangor,secondary,female,1/1/2018,10543
Selangor,Kuala Selangor,secondary,female,1/1/2019,10506
Selangor,Kuala Selangor,secondary,female,1/1/2020,10538
Selangor,Kuala Selangor,secondary,female,1/1/2021,10731
Selangor,Kuala Selangor,secondary,female,1/1/2022,11066
Selangor,Kuala Selangor,secondary,male,1/1/2017,10733
Selangor,Kuala Selangor,secondary,male,1/1/2018,10124
Selangor,Kuala Selangor,secondary,male,1/1/2019,10170
Selangor,Kuala Selangor,secondary,male,1/1/2020,10345
Selangor,Kuala Selangor,secondary,male,1/1/2021,10792
Selangor,Kuala Selangor,secondary,male,1/1/2022,11087
Selangor,Kuala Selangor,post_secondary,both,1/1/2018,1026
Selangor,Kuala Selangor,post_secondary,both,1/1/2019,942
Selangor,Kuala Selangor,post_secondary,both,1/1/2020,571
Selangor,Kuala Selangor,post_secondary,both,1/1/2021,528
Selangor,Kuala Selangor,post_secondary,both,1/1/2022,521
Selangor,Kuala Selangor,post_secondary,female,1/1/2018,698
Selangor,Kuala Selangor,post_secondary,female,1/1/2019,642
Selangor,Kuala Selangor,post_secondary,female,1/1/2020,376
Selangor,Kuala Selangor,post_secondary,female,1/1/2021,347
Selangor,Kuala Selangor,post_secondary,female,1/1/2022,349
Selangor,Kuala Selangor,post_secondary,male,1/1/2018,328
Selangor,Kuala Selangor,post_secondary,male,1/1/2019,300
Selangor,Kuala Selangor,post_secondary,male,1/1/2020,195
Selangor,Kuala Selangor,post_secondary,male,1/1/2021,181
Selangor,Kuala Selangor,post_secondary,male,1/1/2022,172
Selangor,Petaling,primary,both,1/1/2017,147082
Selangor,Petaling,primary,both,1/1/2018,148959
Selangor,Petaling,primary,both,1/1/2019,151920
Selangor,Petaling,primary,both,1/1/2020,153313
Selangor,Petaling,primary,both,1/1/2021,154907
Selangor,Petaling,primary,both,1/1/2022,153701
Selangor,Petaling,primary,female,1/1/2017,50432
Selangor,Petaling,primary,female,1/1/2017,21469
Selangor,Petaling,primary,female,1/1/2018,72836
Selangor,Petaling,primary,female,1/1/2019,74105
Selangor,Petaling,primary,female,1/1/2020,74868
Selangor,Petaling,primary,female,1/1/2021,75672
Selangor,Petaling,primary,female,1/1/2022,75069
Selangor,Petaling,primary,male,1/1/2017,53026
Selangor,Petaling,primary,male,1/1/2017,22155
Selangor,Petaling,primary,male,1/1/2018,76123
Selangor,Petaling,primary,male,1/1/2019,77815
Selangor,Petaling,primary,male,1/1/2020,78445
Selangor,Petaling,primary,male,1/1/2021,79235
Selangor,Petaling,primary,male,1/1/2022,78632
Selangor,Petaling,secondary,both,1/1/2017,100406
Selangor,Petaling,secondary,both,1/1/2018,95705
Selangor,Petaling,secondary,both,1/1/2019,96126
Selangor,Petaling,secondary,both,1/1/2020,97055
Selangor,Petaling,secondary,both,1/1/2021,99050
Selangor,Petaling,secondary,both,1/1/2022,98372
Selangor,Petaling,secondary,female,1/1/2017,34730
Selangor,Petaling,secondary,female,1/1/2017,16362
Selangor,Petaling,secondary,female,1/1/2018,48350
Selangor,Petaling,secondary,female,1/1/2019,48297
Selangor,Petaling,secondary,female,1/1/2020,48728
Selangor,Petaling,secondary,female,1/1/2021,49369
Selangor,Petaling,secondary,female,1/1/2022,48856
Selangor,Petaling,secondary,male,1/1/2017,34626
Selangor,Petaling,secondary,male,1/1/2017,14688
Selangor,Petaling,secondary,male,1/1/2018,47355
Selangor,Petaling,secondary,male,1/1/2019,47829
Selangor,Petaling,secondary,male,1/1/2020,48327
Selangor,Petaling,secondary,male,1/1/2021,49681
Selangor,Petaling,secondary,male,1/1/2022,49516
Selangor,Petaling,post_secondary,both,1/1/2018,2554
Selangor,Petaling,post_secondary,both,1/1/2019,2491
Selangor,Petaling,post_secondary,both,1/1/2020,1184
Selangor,Petaling,post_secondary,both,1/1/2021,1321
Selangor,Petaling,post_secondary,both,1/1/2022,1374
Selangor,Petaling,post_secondary,female,1/1/2018,1550
Selangor,Petaling,post_secondary,female,1/1/2019,1476
Selangor,Petaling,post_secondary,female,1/1/2020,659
Selangor,Petaling,post_secondary,female,1/1/2021,785
Selangor,Petaling,post_secondary,female,1/1/2022,778
Selangor,Petaling,post_secondary,male,1/1/2018,1004
Selangor,Petaling,post_secondary,male,1/1/2019,1015
Selangor,Petaling,post_secondary,male,1/1/2020,525
Selangor,Petaling,post_secondary,male,1/1/2021,536
Selangor,Petaling,post_secondary,male,1/1/2022,596
Selangor,Sabak Bernam,primary,both,1/1/2017,11362
Selangor,Sabak Bernam,primary,both,1/1/2018,11163
Selangor,Sabak Bernam,primary,both,1/1/2019,10955
Selangor,Sabak Bernam,primary,both,1/1/2020,10720
Selangor,Sabak Bernam,primary,both,1/1/2021,10509
Selangor,Sabak Bernam,primary,both,1/1/2022,10452
Selangor,Sabak Bernam,primary,female,1/1/2017,5493
Selangor,Sabak Bernam,primary,female,1/1/2018,5417
Selangor,Sabak Bernam,primary,female,1/1/2019,5372
Selangor,Sabak Bernam,primary,female,1/1/2020,5232
Selangor,Sabak Bernam,primary,female,1/1/2021,5124
Selangor,Sabak Bernam,primary,female,1/1/2022,5074
Selangor,Sabak Bernam,primary,male,1/1/2017,5869
Selangor,Sabak Bernam,primary,male,1/1/2018,5746
Selangor,Sabak Bernam,primary,male,1/1/2019,5583
Selangor,Sabak Bernam,primary,male,1/1/2020,5488
Selangor,Sabak Bernam,primary,male,1/1/2021,5385
Selangor,Sabak Bernam,primary,male,1/1/2022,5378
Selangor,Sabak Bernam,secondary,both,1/1/2017,13103
Selangor,Sabak Bernam,secondary,both,1/1/2018,11651
Selangor,Sabak Bernam,secondary,both,1/1/2019,11348
Selangor,Sabak Bernam,secondary,both,1/1/2020,10975
Selangor,Sabak Bernam,secondary,both,1/1/2021,11080
Selangor,Sabak Bernam,secondary,both,1/1/2022,11106
Selangor,Sabak Bernam,secondary,female,1/1/2017,7079
Selangor,Sabak Bernam,secondary,female,1/1/2018,6175
Selangor,Sabak Bernam,secondary,female,1/1/2019,6020
Selangor,Sabak Bernam,secondary,female,1/1/2020,5761
Selangor,Sabak Bernam,secondary,female,1/1/2021,5733
Selangor,Sabak Bernam,secondary,female,1/1/2022,5653
Selangor,Sabak Bernam,secondary,male,1/1/2017,6024
Selangor,Sabak Bernam,secondary,male,1/1/2018,5476
Selangor,Sabak Bernam,secondary,male,1/1/2019,5328
Selangor,Sabak Bernam,secondary,male,1/1/2020,5214
Selangor,Sabak Bernam,secondary,male,1/1/2021,5347
Selangor,Sabak Bernam,secondary,male,1/1/2022,5453
Selangor,Sabak Bernam,post_secondary,both,1/1/2018,1077
Selangor,Sabak Bernam,post_secondary,both,1/1/2019,1005
Selangor,Sabak Bernam,post_secondary,both,1/1/2020,504
Selangor,Sabak Bernam,post_secondary,both,1/1/2021,521
Selangor,Sabak Bernam,post_secondary,both,1/1/2022,443
Selangor,Sabak Bernam,post_secondary,female,1/1/2018,715
Selangor,Sabak Bernam,post_secondary,female,1/1/2019,642
Selangor,Sabak Bernam,post_secondary,female,1/1/2020,333
Selangor,Sabak Bernam,post_secondary,female,1/1/2021,346
Selangor,Sabak Bernam,post_secondary,female,1/1/2022,283
Selangor,Sabak Bernam,post_secondary,male,1/1/2018,362
Selangor,Sabak Bernam,post_secondary,male,1/1/2019,363
Selangor,Sabak Bernam,post_secondary,male,1/1/2020,171
Selangor,Sabak Bernam,post_secondary,male,1/1/2021,175
Selangor,Sabak Bernam,post_secondary,male,1/1/2022,160
Selangor,Sepang,primary,both,1/1/2017,23153
Selangor,Sepang,primary,both,1/1/2018,23978
Selangor,Sepang,primary,both,1/1/2019,25417
Selangor,Sepang,primary,both,1/1/2020,26534
Selangor,Sepang,primary,both,1/1/2021,28120
Selangor,Sepang,primary,both,1/1/2022,29637
Selangor,Sepang,primary,female,1/1/2017,11185
Selangor,Sepang,primary,female,1/1/2018,11561
Selangor,Sepang,primary,female,1/1/2019,12307
Selangor,Sepang,primary,female,1/1/2020,12902
Selangor,Sepang,primary,female,1/1/2021,13622
Selangor,Sepang,primary,female,1/1/2022,14387
Selangor,Sepang,primary,male,1/1/2017,11968
Selangor,Sepang,primary,male,1/1/2018,12417
Selangor,Sepang,primary,male,1/1/2019,13110
Selangor,Sepang,primary,male,1/1/2020,13632
Selangor,Sepang,primary,male,1/1/2021,14498
Selangor,Sepang,primary,male,1/1/2022,15250
Selangor,Sepang,secondary,both,1/1/2017,15752
Selangor,Sepang,secondary,both,1/1/2018,15220
Selangor,Sepang,secondary,both,1/1/2019,15597
Selangor,Sepang,secondary,both,1/1/2020,15848
Selangor,Sepang,secondary,both,1/1/2021,16698
Selangor,Sepang,secondary,both,1/1/2022,17517
Selangor,Sepang,secondary,female,1/1/2017,8461
Selangor,Sepang,secondary,female,1/1/2018,8087
Selangor,Sepang,secondary,female,1/1/2019,8269
Selangor,Sepang,secondary,female,1/1/2020,8303
Selangor,Sepang,secondary,female,1/1/2021,8735
Selangor,Sepang,secondary,female,1/1/2022,9111
Selangor,Sepang,secondary,male,1/1/2017,7291
Selangor,Sepang,secondary,male,1/1/2018,7133
Selangor,Sepang,secondary,male,1/1/2019,7328
Selangor,Sepang,secondary,male,1/1/2020,7545
Selangor,Sepang,secondary,male,1/1/2021,7963
Selangor,Sepang,secondary,male,1/1/2022,8406
Selangor,Sepang,post_secondary,both,1/1/2018,787
Selangor,Sepang,post_secondary,both,1/1/2019,767
Selangor,Sepang,post_secondary,both,1/1/2020,533
Selangor,Sepang,post_secondary,both,1/1/2021,538
Selangor,Sepang,post_secondary,both,1/1/2022,506
Selangor,Sepang,post_secondary,female,1/1/2018,449
Selangor,Sepang,post_secondary,female,1/1/2019,433
Selangor,Sepang,post_secondary,female,1/1/2020,266
Selangor,Sepang,post_secondary,female,1/1/2021,283
Selangor,Sepang,post_secondary,female,1/1/2022,239
Selangor,Sepang,post_secondary,male,1/1/2018,338
Selangor,Sepang,post_secondary,male,1/1/2019,334
Selangor,Sepang,post_secondary,male,1/1/2020,267
Selangor,Sepang,post_secondary,male,1/1/2021,255
Selangor,Sepang,post_secondary,male,1/1/2022,267
Selangor,Ulu Langat,primary,both,1/1/2017,94931
Selangor,Ulu Langat,primary,both,1/1/2018,96308
Selangor,Ulu Langat,primary,both,1/1/2019,98480
Selangor,Ulu Langat,primary,both,1/1/2020,100022
Selangor,Ulu Langat,primary,both,1/1/2021,102054
Selangor,Ulu Langat,primary,both,1/1/2022,103026
Selangor,Ulu Langat,primary,female,1/1/2017,46377
Selangor,Ulu Langat,primary,female,1/1/2018,47194
Selangor,Ulu Langat,primary,female,1/1/2019,48127
Selangor,Ulu Langat,primary,female,1/1/2020,48805
Selangor,Ulu Langat,primary,female,1/1/2021,49659
Selangor,Ulu Langat,primary,female,1/1/2022,50159
Selangor,Ulu Langat,primary,male,1/1/2017,48554
Selangor,Ulu Langat,primary,male,1/1/2018,49114
Selangor,Ulu Langat,primary,male,1/1/2019,50353
Selangor,Ulu Langat,primary,male,1/1/2020,51217
Selangor,Ulu Langat,primary,male,1/1/2021,52395
Selangor,Ulu Langat,primary,male,1/1/2022,52867
Selangor,Ulu Langat,secondary,both,1/1/2017,68371
Selangor,Ulu Langat,secondary,both,1/1/2018,64636
Selangor,Ulu Langat,secondary,both,1/1/2019,64917
Selangor,Ulu Langat,secondary,both,1/1/2020,65342
Selangor,Ulu Langat,secondary,both,1/1/2021,66442
Selangor,Ulu Langat,secondary,both,1/1/2022,67178
Selangor,Ulu Langat,secondary,female,1/1/2017,34613
Selangor,Ulu Langat,secondary,female,1/1/2018,32453
Selangor,Ulu Langat,secondary,female,1/1/2019,32463
Selangor,Ulu Langat,secondary,female,1/1/2020,32632
Selangor,Ulu Langat,secondary,female,1/1/2021,33079
Selangor,Ulu Langat,secondary,female,1/1/2022,33349
Selangor,Ulu Langat,secondary,male,1/1/2017,33758
Selangor,Ulu Langat,secondary,male,1/1/2018,32183
Selangor,Ulu Langat,secondary,male,1/1/2019,32454
Selangor,Ulu Langat,secondary,male,1/1/2020,32710
Selangor,Ulu Langat,secondary,male,1/1/2021,33363
Selangor,Ulu Langat,secondary,male,1/1/2022,33829
Selangor,Ulu Langat,post_secondary,both,1/1/2018,2056
Selangor,Ulu Langat,post_secondary,both,1/1/2019,2066
Selangor,Ulu Langat,post_secondary,both,1/1/2020,1052
Selangor,Ulu Langat,post_secondary,both,1/1/2021,1114
Selangor,Ulu Langat,post_secondary,both,1/1/2022,1119
Selangor,Ulu Langat,post_secondary,female,1/1/2018,1289
Selangor,Ulu Langat,post_secondary,female,1/1/2019,1269
Selangor,Ulu Langat,post_secondary,female,1/1/2020,611
Selangor,Ulu Langat,post_secondary,female,1/1/2021,643
Selangor,Ulu Langat,post_secondary,female,1/1/2022,601
Selangor,Ulu Langat,post_secondary,male,1/1/2018,767
Selangor,Ulu Langat,post_secondary,male,1/1/2019,797
Selangor,Ulu Langat,post_secondary,male,1/1/2020,441
Selangor,Ulu Langat,post_secondary,male,1/1/2021,471
Selangor,Ulu Langat,post_secondary,male,1/1/2022,518
Selangor,Ulu Selangor,primary,both,1/1/2017,23689
Selangor,Ulu Selangor,primary,both,1/1/2018,23853
Selangor,Ulu Selangor,primary,both,1/1/2019,24261
Selangor,Ulu Selangor,primary,both,1/1/2020,24520
Selangor,Ulu Selangor,primary,both,1/1/2021,24815
Selangor,Ulu Selangor,primary,both,1/1/2022,24754
Selangor,Ulu Selangor,primary,female,1/1/2017,11547
Selangor,Ulu Selangor,primary,female,1/1/2018,11565
Selangor,Ulu Selangor,primary,female,1/1/2019,11808
Selangor,Ulu Selangor,primary,female,1/1/2020,11951
Selangor,Ulu Selangor,primary,female,1/1/2021,12107
Selangor,Ulu Selangor,primary,female,1/1/2022,12065
Selangor,Ulu Selangor,primary,male,1/1/2017,12142
Selangor,Ulu Selangor,primary,male,1/1/2018,12288
Selangor,Ulu Selangor,primary,male,1/1/2019,12453
Selangor,Ulu Selangor,primary,male,1/1/2020,12569
Selangor,Ulu Selangor,primary,male,1/1/2021,12708
Selangor,Ulu Selangor,primary,male,1/1/2022,12689
Selangor,Ulu Selangor,secondary,both,1/1/2017,18296
Selangor,Ulu Selangor,secondary,both,1/1/2018,17119
Selangor,Ulu Selangor,secondary,both,1/1/2019,17080
Selangor,Ulu Selangor,secondary,both,1/1/2020,17056
Selangor,Ulu Selangor,secondary,both,1/1/2021,17243
Selangor,Ulu Selangor,secondary,both,1/1/2022,17562
Selangor,Ulu Selangor,secondary,female,1/1/2017,9317
Selangor,Ulu Selangor,secondary,female,1/1/2018,8545
Selangor,Ulu Selangor,secondary,female,1/1/2019,8444
Selangor,Ulu Selangor,secondary,female,1/1/2020,8485
Selangor,Ulu Selangor,secondary,female,1/1/2021,8535
Selangor,Ulu Selangor,secondary,female,1/1/2022,8717
Selangor,Ulu Selangor,secondary,male,1/1/2017,8979
Selangor,Ulu Selangor,secondary,male,1/1/2018,8574
Selangor,Ulu Selangor,secondary,male,1/1/2019,8636
Selangor,Ulu Selangor,secondary,male,1/1/2020,8571
Selangor,Ulu Selangor,secondary,male,1/1/2021,8708
Selangor,Ulu Selangor,secondary,male,1/1/2022,8845
Selangor,Ulu Selangor,post_secondary,both,1/1/2018,746
Selangor,Ulu Selangor,post_secondary,both,1/1/2019,742
Selangor,Ulu Selangor,post_secondary,both,1/1/2020,364
Selangor,Ulu Selangor,post_secondary,both,1/1/2021,302
Selangor,Ulu Selangor,post_secondary,both,1/1/2022,341
